cc_num,provider,expires
4992824953081754,visa,09/23
4697688981338298,visa,07/25
4763910785929273,visa,06/21
4858129660270572,visa,03/26
4860754576170685,visa,12/25
4433070454801020,visa,04/22
4751069512790625,visa,06/26
4618751724083732,visa,01/26
4822004254778004,visa,01/25
4652496972865607,visa,06/20
4755419000774027,visa,02/21
4071061305840017,visa,06/22
4008566098536711,visa,01/23
4358209713161005,visa,05/22
4129791192413070,visa,07/21
4886467332387622,visa,07/20
4010869958811448,visa,10/24
4393138196051580,visa,04/21
4149420830368266,visa,01/24
4623701032991574,visa,09/24
4263340759533437,visa,07/22
4777791624004260,visa,05/24
4298347199546712,visa,12/21
4797013430820227,visa,10/23
4147533679667689,visa,03/26
4519978089721438,visa,10/23
4069646792523383,visa,12/22
4125722680154425,visa,11/26
4192471753963829,visa,01/27
4155571977556732,visa,04/23
4079407977484588,visa,10/25
4332810770758111,visa,04/26
4410388957189660,visa,09/20
4600706622945630,visa,02/21
4391047217619295,visa,12/21
4860234262101724,visa,06/25
4819100445207476,visa,06/24
4403866269708185,visa,04/20
4244318948253087,visa,05/23
4502442101178159,visa,02/26
4910481597265753,visa,06/26
4127646954032850,visa,05/24
4898475709089057,visa,01/21
4019420191232413,visa,01/27
4325371348353314,visa,08/21
4464129243695671,visa,08/23
4919386446369501,visa,06/25
4326207956538805,visa,06/21
4305035745145649,visa,08/23
4580773730146125,visa,09/21
4967827231510388,visa,07/20
4306902428272264,visa,11/26
4493578131746985,visa,04/25
4526850571257620,visa,11/20
4943146477975612,visa,11/23
4172646820396228,visa,02/22
4955308152783654,visa,01/21
4028494093777535,visa,08/22
4464705149164415,visa,11/24
4416410688550228,visa,03/27
4476726449412672,visa,05/21
4748198126164756,visa,05/23
4581102107222419,visa,12/21
4293481483294377,visa,02/22
4208317936968510,visa,01/21
4688064271338680,visa,05/23
4566029882907279,visa,11/24
4297074125768373,visa,12/24
4774022935427559,visa,09/26
4005331257157517,visa,06/24
4279400238946824,visa,05/23
4706574271147277,visa,09/22
4650661577010550,visa,03/24
4290684265586018,visa,02/21
4036699444587678,visa,05/22
4593987240293210,visa,08/20
4092892400722329,visa,03/24
4620887267128777,visa,04/21
4628810311989335,visa,11/21
4447257230533282,visa,04/25
4664398921788581,visa,07/23
4530273599568254,visa,05/25
4059098205718006,visa,05/20
4022217200345854,visa,11/21
4166557413282378,visa,10/25
4305789867108237,visa,03/26
4319130199979660,visa,09/20
4354483554745804,visa,12/25
4609751074905238,visa,03/25
4511983628473515,visa,02/21
4784746749605731,visa,01/23
4262986398678875,visa,10/21
4737170904886895,visa,06/23
4494699874228020,visa,04/24
4521688971000090,visa,10/26
4677956797242754,visa,10/25
4546453700109709,visa,04/23
4952665515556751,visa,05/20
4462501448769653,visa,05/24
4263989569881574,visa,06/20
4536181945281023,visa,04/26
4143438591131992,visa,11/24
4682351016261772,visa,07/22
4118850703427541,visa,12/23
4051622561024101,visa,06/26
4195875855774883,visa,07/24
4318819202822377,visa,07/20
4790027914273346,visa,10/20
4703495072502176,visa,07/20
4272922202429351,visa,11/25
4904577668978485,visa,06/22
4365020419007488,visa,11/26
4295912512540248,visa,06/25
4773513612847045,visa,06/20
4591197768026735,visa,08/25
4692203420703444,visa,02/24
4609587604338304,visa,02/24
4922131860970946,visa,08/25
4174499211099383,visa,07/20
4564139086560436,visa,12/21
4117212903700725,visa,07/25
4915138037175639,visa,05/24
4243875825701497,visa,11/20
4354316472025893,visa,04/22
4755092046755902,visa,10/23
4231082502226286,visa,02/21
4661282610834695,visa,04/25
4568795957858278,visa,05/24
4635934052454506,visa,06/23
4132357210957517,visa,04/27
4494843977073418,visa,01/24
4781348037925211,visa,05/26
4472781989517574,visa,10/24
4682572141756168,visa,01/22
4315138869489039,visa,03/26
4737029423645838,visa,12/24
4696139325234851,visa,05/24
4661352115285402,visa,11/23
4924405277372070,visa,12/23
4135902841510438,visa,01/23
4282539457674768,visa,07/22
4737779063217112,visa,09/23
4232141451971505,visa,08/20
4036604139066418,visa,11/24
4516923091056699,visa,05/21
4722724805030594,visa,02/24
4150085532218550,visa,10/21
4632945141641591,visa,11/25
4458130223300702,visa,04/24
4444564428238381,visa,06/23
4611487567957537,visa,10/25
4573151334992872,visa,11/20
4131539798654662,visa,12/26
4732931621346694,visa,11/25
4720974550274861,visa,07/21
4418591741983387,visa,02/23
4855108491149547,visa,04/22
4746983649960984,visa,03/27
4531147563233765,visa,05/26
4580545687435648,visa,03/21
4137182909895843,visa,02/23
4687781651763317,visa,10/25
4390605521281051,visa,08/22
4341192103824475,visa,11/20
4775258341350584,visa,11/22
4791273679514867,visa,05/24
4567045511051924,visa,11/20
4012446612858897,visa,11/21
4015437964188527,visa,06/21
4584046763591855,visa,02/21
4162726448130613,visa,04/23
4478400985526539,visa,07/25
4003889131980265,visa,06/23
4800132191377451,visa,11/20
4255614140487317,visa,11/25
4263300738052487,visa,08/22
4036030408307897,visa,09/23
4078373042845719,visa,08/22
4880458767468165,visa,08/22
4029308474652639,visa,10/21
4553344032080603,visa,05/20
4606883628884776,visa,10/26
4866721215824273,visa,12/20
4498851102105738,visa,01/27
4888133863972111,visa,10/24
4295051884918250,visa,12/21
4201023470692238,visa,07/23
4748911610342963,visa,09/20
4282151533562080,visa,10/25
4815108614007308,visa,02/21
4525813189752391,visa,07/21
4949345226485022,visa,01/25
4734564841604416,visa,07/23
4217045500966599,visa,02/24
4459564354814306,visa,06/24
4829708003538567,visa,09/20
4203875056875315,visa,12/26
4962060689884189,visa,09/23
4925660505584313,visa,04/22
4998069230653652,visa,03/26
4746969979312672,visa,07/22
4878829423552440,visa,08/26
4640579677716749,visa,07/22
4513067399589002,visa,04/21
4786572707403713,visa,07/25
4741936696043117,visa,06/23
4961574240686835,visa,02/21
4645656932649132,visa,11/22
4218227243385225,visa,11/22
4044356105738708,visa,08/24
4537262948487616,visa,06/25
4402190655323595,visa,08/25
4624759372215128,visa,05/24
4981155690728677,visa,08/25
4723039033113115,visa,05/20
4119549161974676,visa,06/22
4772507817335799,visa,04/23
4728740098477726,visa,11/23
4342696889343467,visa,07/24
4090289722197144,visa,05/20
4851862292664971,visa,01/27
4305984720429223,visa,07/25
4025054790466031,visa,08/22
4093432485012152,visa,03/24
4360556676699041,visa,12/24
4709635266235000,visa,02/22
4502481275625819,visa,01/24
4199684011329871,visa,03/24
4683617042712171,visa,09/24
4304043776360625,visa,06/26
4524202762253665,visa,09/24
4447312131428106,visa,07/26
4289775355612822,visa,02/25
4029852299084221,visa,02/23
4893297503961041,visa,09/23
4185233760227617,visa,11/25
4192223041178417,visa,05/26
4403248710122714,visa,03/24
4815842303820551,visa,06/20
4661550932089531,visa,12/22
4942322033705501,visa,06/22
4915413604564766,visa,08/20
4500574936075317,visa,05/24
4125725767919073,visa,04/25
4340745245018529,visa,12/25
4222347940182651,visa,10/25
4451303261610533,visa,12/26
4967714798282447,visa,09/25
4377634555425548,visa,08/24
4481134957875138,visa,09/22
4516643082187150,visa,12/21
4058553542212262,visa,01/22
4595093069086617,visa,09/23
4509473091424462,visa,01/25
4961755950928182,visa,07/23
4109130078264568,visa,08/22
4603962716099183,visa,02/21
4350101809795143,visa,07/21
4787902429734898,visa,03/26
4174761480096667,visa,06/22
4370105249945321,visa,11/23
4474956808800868,visa,06/25
4369486548359775,visa,03/22
4301882742591786,visa,01/27
4603979047012487,visa,12/25
4660789145783461,visa,03/26
4594624558021557,visa,12/22
4286996156228377,visa,04/20
4548209601281072,visa,07/23
4317788381248087,visa,03/24
4785592384810890,visa,01/21
4444037300542691,visa,09/25
4660678835854924,visa,12/22
4614106250177487,visa,02/24
4110453045712569,visa,10/24
4556643255610971,visa,04/26
4085555589801128,visa,08/20
4465742756201445,visa,06/22
4766775888260000,visa,08/21
4668750484828814,visa,04/26
4367160022744198,visa,11/24
4109455494417221,visa,07/22
4036147765392674,visa,09/21
4912635283469031,visa,08/24
4347843634390469,visa,08/20
4086911605745238,visa,05/26
4382155081906309,visa,07/21
4034241712199357,visa,03/22
4107337636267056,visa,08/21
4234006766897604,visa,09/21
4512558559020243,visa,09/24
4562675301536844,visa,06/22
4079941816189347,visa,02/24
4926687331482239,visa,04/21
4525563503394202,visa,04/24
4440044948596380,visa,01/21
4430574868842762,visa,09/20
4236370172908928,visa,03/26
4274851521913126,visa,08/24
4242347071070275,visa,10/24
4530440294739684,visa,11/26
4571918490216870,visa,12/22
4798662741819648,visa,12/23
4412186423378166,visa,08/24
4301953764544647,visa,07/24
4066133232124877,visa,09/22
4634057525845463,visa,07/22
4776202749026163,visa,02/24
4003423491383827,visa,09/25
4930234415078916,visa,11/20
4757620365946625,visa,02/22
4428179870721865,visa,11/26
4203493893197446,visa,12/25
4673635245391934,visa,07/22
4087795096929057,visa,12/21
4471317767455694,visa,06/21
4494989655900404,visa,01/23
4582351377264614,visa,04/23
4512934100909319,visa,04/23
4103431257016746,visa,02/23
4682828887184985,visa,02/22
4690263481001114,visa,02/26
4367057010385481,visa,12/26
4003447553403975,visa,11/21
4558443339832974,visa,03/24
4641985121466345,visa,03/23
4265437669504983,visa,08/22
4527174184746708,visa,01/27
4670585082041220,visa,11/20
4960727500704166,visa,08/23
4119215696686652,visa,06/20
4498788486288211,visa,04/25
4117676341583556,visa,06/24
4593256017427215,visa,12/20
4454688797994105,visa,08/24
4156358307182747,visa,08/24
4740910517682800,visa,05/23
4476028424036554,visa,05/20
4790713974542338,visa,12/24
4077237565595251,visa,11/23
4734391687539302,visa,06/24
4611674950336029,visa,07/25
4820606312646932,visa,12/22
4568871512996810,visa,10/21
4414045480424768,visa,04/23
4779999790217156,visa,03/23
4144030107679306,visa,12/24
4899102088681150,visa,12/26
4289194851540661,visa,07/23
4613225917303590,visa,07/20
4689631962277515,visa,12/20
4996706172375354,visa,09/24
4792684899088137,visa,03/27
4323893912884228,visa,04/22
4146153599981655,visa,07/26
4593699494473378,visa,10/20
4170587533498210,visa,02/26
4827911350404381,visa,01/27
4022968059628549,visa,04/22
4593963324047749,visa,12/21
4593808164438476,visa,01/22
4962721295066103,visa,01/22
4121239775130396,visa,01/22
4241291642457887,visa,11/23
4440683776646294,visa,10/24
4691098604982298,visa,09/26
4785864810862914,visa,04/23
4596441923732935,visa,08/20
4834813515439297,visa,05/20
4090501004372868,visa,04/25
4332158523919618,visa,11/21
4407539890943978,visa,11/21
4779092077384731,visa,03/24
4653360435857289,visa,12/20
4873945657293355,visa,04/20
4596018523051344,visa,11/22
4372520811030757,visa,03/24
4944181591271506,visa,09/25
4167643619096553,visa,05/24
4971696702373418,visa,10/24
4035727735002346,visa,09/24
4048994362945263,visa,08/26
4115310355409910,visa,09/22
4006754618109217,visa,03/22
4211704078921370,visa,01/21
4099432165920157,visa,01/27
4870388185850920,visa,01/27
4935130571605473,visa,05/22
4055207430596608,visa,01/24
4351439063584624,visa,06/26
4207312583597267,visa,06/20
4344410673287221,visa,08/23
4431601427131038,visa,03/22
4440100857703068,visa,04/22
4998199122138189,visa,02/23
4119096143060042,visa,02/24
4557348859120604,visa,02/26
4186571907618332,visa,12/25
4272511733742000,visa,10/22
4986891681141075,visa,04/23
4412335966923231,visa,07/21
4320302074921367,visa,06/20
4118331283232304,visa,06/20
4319465841948139,visa,11/24
4767728956083092,visa,11/20
4695863972526647,visa,11/25
4095719506279275,visa,05/24
4194307421027217,visa,03/22
4360307340832562,visa,09/24
4205468253857712,visa,06/25
4567522239257751,visa,02/27
4666299434140104,visa,02/24
4954970564935908,visa,06/25
4002184249135064,visa,07/21
4916907337212568,visa,10/22
4356985518876580,visa,02/24
4439037599495202,visa,10/26
4315276859612465,visa,03/25
4056496134340061,visa,06/20
4578189324473995,visa,09/21
4068865107577618,visa,05/24
4800238381038678,visa,03/24
4948265227536980,visa,10/25
4511914088236548,visa,02/23
4131765864476215,visa,11/21
4931030404018254,visa,04/22
4155500029207879,visa,01/21
4101022322829908,visa,01/24
4188888364426506,visa,11/22
4967238124504795,visa,03/23
4944736483427597,visa,05/24
4238327997549616,visa,02/25
4178484295191690,visa,12/21
4570749414920540,visa,03/25
4577739402372625,visa,11/23
4915944754491129,visa,10/22
4442283512607052,visa,07/21
4375860660126547,visa,08/22
4944610924845990,visa,02/21
4859762416651197,visa,07/25
4093483451988479,visa,09/20
4719421967865769,visa,10/25
4790550204645725,visa,04/23
4807511607841130,visa,09/24
4344606458505196,visa,10/23
4408733971420142,visa,07/22
4394116101019131,visa,03/25
4560970118727526,visa,01/21
4312068920777812,visa,10/26
4707060755005883,visa,09/24
4285476480697846,visa,04/22
4801560986023568,visa,04/21
4605293438200349,visa,11/23
4587373154668242,visa,03/21
4726466314095868,visa,12/22
4506060958422466,visa,09/24
4997915084806146,visa,12/24
4700412216023749,visa,12/25
4210117604566133,visa,08/23
4720346215608710,visa,11/21
4131514637936257,visa,08/24
4061217782597783,visa,04/27
4731610886595051,visa,07/21
4160757237787315,visa,06/25
4845764046477321,visa,08/26
4029938578280877,visa,12/24
4010103391593508,visa,11/23
4756931670985815,visa,05/22
4348925922024758,visa,06/22
4710187707517833,visa,02/21
4064251254328143,visa,11/21
4506066433117522,visa,06/24
4519630331839654,visa,05/23
4778355909525719,visa,05/24
4534003386049242,visa,07/23
4132050477155129,visa,06/22
4792267963214415,visa,05/21
4078407193073372,visa,12/26
4520063320634182,visa,06/22
4145910346922329,visa,03/24
4415066761253147,visa,08/24
4172688591917097,visa,08/21
4699667429775186,visa,06/20
4574957247818676,visa,04/25
4603898606500486,visa,08/20
4792887342299397,visa,05/25
4197150387666082,visa,08/23
4273688551056025,visa,03/27
4574001495381309,visa,03/21
4434292002256734,visa,11/22
4642646630829048,visa,02/21
4886639367016405,visa,02/22
4304152258746118,visa,11/20
4973037958682996,visa,11/26
4935231788212515,visa,09/23
4763508161987616,visa,10/22
4589002258650230,visa,12/23
4525181998603407,visa,10/24
4942492927277576,visa,06/23
4967357324557849,visa,09/24
4821989297387709,visa,06/25
4415453912051010,visa,10/20
4285931098628997,visa,06/20
4243675941644039,visa,07/22
4640039522650288,visa,06/21
4118638876866946,visa,06/20
4488172242053700,visa,11/26
4253968689573370,visa,05/22
4519723796305236,visa,05/26
4855843969093971,visa,03/25
4466626686921553,visa,11/26
4032370295389713,visa,12/24
4023386107024638,visa,12/24
4019710329378199,visa,12/20
4410612921190599,visa,06/21
4979748571804460,visa,06/23
4108493722083201,visa,11/22
4117001820001600,visa,06/20
4013786448736372,visa,12/22
4793406944647884,visa,08/26
4109710038441149,visa,07/25
4456277494923688,visa,12/25
4660951131787753,visa,10/25
4695439575100500,visa,01/23
4704311090306426,visa,11/23
4048143492059740,visa,01/25
4421886218136492,visa,12/24
4349595336487278,visa,02/21
4912327822457368,visa,01/21
4601156067225057,visa,09/22
4002665562266809,visa,02/25
4116836366747228,visa,07/21
4186914143221133,visa,03/26
4661441627004151,visa,12/23
4787190415063809,visa,11/23
4657324333552596,visa,01/21
4182598707853060,visa,07/26
4944239043417711,visa,09/25
4503388877938947,visa,07/25
4705043199082553,visa,04/22
4754967297942005,visa,10/26
4724107516969508,visa,02/26
4309652392310551,visa,12/25
4076537967294846,visa,11/23
4813083849449058,visa,06/26
4368598961938546,visa,05/20
4954715721682137,visa,02/22
4444587000901688,visa,07/23
4178610465409161,visa,09/21
4659649867013336,visa,05/25
4759783525563371,visa,01/21
4895184328934585,visa,02/21
4165085022305423,visa,03/27
4775261641060416,visa,04/24
4450842187598778,visa,02/21
4732751238736818,visa,06/25
4662539496427152,visa,11/23
4153221629511832,visa,12/20
4096751175353379,visa,08/26
4128364171637712,visa,02/23
4734162521693658,visa,01/22
4402506560398499,visa,08/22
4467641596232578,visa,10/22
4646563712289148,visa,09/21
4045417859377868,visa,03/24
4562770859699324,visa,11/23
4402389149034624,visa,08/26
4983668274512828,visa,09/20
4000530675654683,visa,10/25
4448462591662550,visa,08/20
4276793541395363,visa,12/24
4897814034167306,visa,12/25
4051695775554196,visa,04/27
4644156356902803,visa,03/25
4127180878331313,visa,08/24
4521338115057859,visa,05/20
4397614864941704,visa,07/25
4497197330780228,visa,03/21
4854123672233060,visa,08/20
4985706084628133,visa,01/27
4374210134791123,visa,11/20
4090518247202298,visa,10/25
4536380280648909,visa,11/23
4623085768082182,visa,08/21
4512239739686746,visa,11/21
4667414786921170,visa,08/26
4783824010517322,visa,07/20
4620739291927395,visa,01/25
4748719273265045,visa,08/23
4609270001711569,visa,04/22
4915270912231326,visa,07/23
4237044750799319,visa,07/21
4171133180677795,visa,05/24
4869297514473077,visa,12/24
4996240089137533,visa,10/20
4495506305931487,visa,07/24
4729889714591540,visa,03/23
4231009661405005,visa,06/25
4954646449763554,visa,05/21
4185284995028478,visa,09/25
4704214221105214,visa,09/21
4967851923525959,visa,10/26
4136686578484565,visa,03/26
4733085265939634,visa,07/23
4181284531770025,visa,10/24
4116468640875185,visa,07/20
4162980364921972,visa,06/26
4677566193198466,visa,06/20
4283749614688713,visa,04/22
4700012804090116,visa,10/24
4184968134256997,visa,07/26
4082405073968483,visa,10/20
4958714692060445,visa,09/23
4233243741733940,visa,10/21
4264835711511628,visa,05/24
4777284429615225,visa,03/23
4737016150426946,visa,01/22
4478134625496692,visa,03/25
4557241859710633,visa,05/24
4223727511522139,visa,05/24
4308228563746138,visa,02/24
4122261158174048,visa,04/27
4669364526723030,visa,08/26
4100687060325615,visa,01/23
4780308787471379,visa,07/21
4538758537735702,visa,06/23
4406898935621630,visa,03/27
4639389658139439,visa,03/24
4349109707827904,visa,05/23
4526143500417006,visa,10/23
4049954513885361,visa,11/26
4966761007635726,visa,01/24
4868446025519404,visa,04/23
4626643950738735,visa,01/27
4863242038736746,visa,06/24
4453776103531090,visa,06/25
4177081782631021,visa,08/20
4531831015189598,visa,02/24
4764220061455012,visa,09/21
4953929596728260,visa,08/26
4944729052083115,visa,12/23
4009909022364140,visa,11/25
4685168692173387,visa,06/23
4373553781699946,visa,11/25
4384014188635576,visa,05/24
4852967454520926,visa,01/22
4781666207729133,visa,04/24
4080125205314396,visa,06/21
4761405105775276,visa,10/21
4360018132355742,visa,06/26
4219120507408347,visa,08/22
4828245450092724,visa,03/24
4726772943291145,visa,01/23
4653537122012076,visa,09/25
4870010860514726,visa,12/23
4492433778746057,visa,12/22
4621686575663643,visa,03/25
4679519217998625,visa,04/23
4293976482419164,visa,02/21
4047269399322294,visa,06/20
4133832260063985,visa,06/23
4189316322734943,visa,07/23
4753428826984415,visa,02/22
4658238234207549,visa,11/21
4581501402584292,visa,02/25
4193282599197160,visa,05/23
4287993772653053,visa,04/26
4854065728338536,visa,05/20
4978472445145478,visa,12/25
4209945936801965,visa,02/27
4398414051651482,visa,12/21
4164550644745455,visa,02/22
4249685421024473,visa,12/20
4815023468424899,visa,02/24
4692878083136493,visa,06/24
4646016869541662,visa,10/26
4723282157040835,visa,04/24
4769329313062560,visa,07/21
4427693448581446,visa,04/24
4877404698493182,visa,10/20
4838871629345269,visa,07/26
4862672363810503,visa,01/21
4974575990875093,visa,09/20
4136173124911995,visa,09/23
4054579072668544,visa,06/20
4918447047442435,visa,08/26
4470467982941159,visa,04/23
4233673920823775,visa,02/22
4001837582277998,visa,05/21
4260567335033291,visa,04/23
4039001393542241,visa,07/21
4720201399210207,visa,07/20
4123334801014090,visa,05/22
4659287840114382,visa,08/24
4962009382065794,visa,03/25
4912772226079575,visa,01/23
4989248667649216,visa,12/24
4937809707561266,visa,04/23
4679545035512082,visa,12/26
4762454167451912,visa,08/26
4353425092274087,visa,03/23
4505132411271854,visa,12/21
4287170104683393,visa,10/22
4351025794084594,visa,08/25
4057795549048790,visa,07/25
4274982859608077,visa,01/23
4727547530846587,visa,02/22
4073954194553733,visa,11/21
4816503822336011,visa,02/22
4402663707257722,visa,06/26
4365659960797474,visa,02/25
4312510389175020,visa,02/23
4598842225549877,visa,02/24
4002373475764354,visa,12/24
4242705792508438,visa,09/20
4984391144210734,visa,03/26
4798496433374558,visa,11/26
4392528676967613,visa,02/21
4008059578855074,visa,01/23
4323041092903786,visa,05/26
4962627769314129,visa,05/22
4629704908504731,visa,04/21
4985915347419319,visa,05/23
4717681414721954,visa,09/24
4583108043097946,visa,05/20
4131995768668134,visa,08/23
4821572028806070,visa,02/22
4283437130399953,visa,09/22
4993879325350500,visa,10/25
4836323110044649,visa,08/22
4050732079749585,visa,06/24
4870397487578709,visa,05/23
4438508515333942,visa,08/24
4378645732033764,visa,01/22
4779850595054445,visa,08/20
4604347856328742,visa,03/25
4568501583966984,visa,07/22
4585288250298656,visa,04/21
4304296795707255,visa,11/25
4044414874966552,visa,11/21
4734772476698856,visa,07/23
4971366831998937,visa,08/21
4824557538751244,visa,11/24
4102595568250466,visa,11/22
4151780026645925,visa,05/20
4090288355060777,visa,04/27
4395231969488564,visa,12/22
4437529857770948,visa,09/22
4559030218492126,visa,09/23
4866139817651889,visa,10/25
4412688196099119,visa,11/24
4223258113797614,visa,06/25
4822715050460733,visa,11/23
4842336534481900,visa,10/22
4976429188488285,visa,09/21
4428111634903778,visa,03/25
4438914425814064,visa,03/26
4382670641166400,visa,05/26
4323379481421048,visa,07/23
4950269931202298,visa,01/26
4564680779566768,visa,08/26
4037516083070395,visa,09/23
4902313845045572,visa,11/26
4692351528380647,visa,11/24
4692387387124643,visa,02/25
4242938840352463,visa,02/27
4102312542425465,visa,02/25
4516330049002140,visa,04/23
4389392057210464,visa,12/20
4052417256663258,visa,07/24
4866449753236441,visa,11/20
4902717824335962,visa,06/26
4288961596108512,visa,05/20
4173423885407483,visa,12/24
4710206181280229,visa,02/24
4542406153062100,visa,05/26
4882830106769081,visa,02/27
4412808568200018,visa,07/23
4080673219072609,visa,06/24
4671630733761211,visa,11/20
4453127781339275,visa,08/26
4010754666420668,visa,08/23
4874433896931894,visa,03/27
4673853952495372,visa,04/27
4867369117131055,visa,03/25
4898080726442725,visa,10/20
4673257301325134,visa,03/27
4615383056388621,visa,06/22
4431913629329835,visa,06/20
4504471898363896,visa,01/23
4468598766656797,visa,04/21
4377405403039017,visa,09/21
4864198978256526,visa,12/20
4206383514795339,visa,08/22
4547955839922256,visa,02/22
4693994028824413,visa,12/21
4598073301258825,visa,03/25
4017954688932673,visa,02/26
4593435999808747,visa,04/20
4215893970925005,visa,07/23
4172660004711961,visa,03/27
4035707109680299,visa,06/24
4262665280982112,visa,09/26
4332163140912673,visa,05/22
4112242045437618,visa,09/22
4059115700356304,visa,05/21
4038548825058908,visa,02/22
4691330236703614,visa,12/26
4075058980199913,visa,06/20
4707954091644225,visa,11/21
4544022531297645,visa,09/23
4229710234145259,visa,08/25
4108782135629075,visa,04/26
4982760490181792,visa,09/24
4202373854261517,visa,02/25
4916658216721100,visa,03/22
4273975256452843,visa,11/20
4966574981382730,visa,08/21
4529632559214840,visa,01/26
4434732522250493,visa,08/25
4684162398843881,visa,11/25
4226721774880372,visa,11/25
4523155413543770,visa,08/20
4498190517518577,visa,12/25
4262996703879589,visa,12/20
4389215424183595,visa,07/24
4734323703918129,visa,02/22
4263212358148620,visa,10/26
4547690099162356,visa,02/22
4351091146820648,visa,06/23
4332141835835508,visa,10/20
4273110778218072,visa,06/22
4663039666312366,visa,07/20
4694778713512600,visa,06/23
4603702912180118,visa,11/23
4323305466513715,visa,03/22
4352317574884445,visa,02/25
4843675758309647,visa,02/25
4994326474551214,visa,11/21
4653394221507634,visa,03/26
4885048470429649,visa,03/21
4245541675569636,visa,02/21
4098619523389346,visa,02/21
4087691663043572,visa,02/23
4878608147196845,visa,09/23
4627749363910628,visa,03/21
4215570798548538,visa,11/22
4888219642964766,visa,07/22
4891311586323268,visa,04/25
4649671326296818,visa,09/21
4405675600338802,visa,07/22
4726626838274527,visa,04/24
4107793376971309,visa,02/23
4836131735162955,visa,12/22
4230880984727064,visa,02/25
4680961702616295,visa,09/25
4753552268538171,visa,01/26
4878366357730726,visa,12/24
4614772492097815,visa,02/23
4468824043380971,visa,04/21
4997432446080055,visa,01/24
4844256184878403,visa,05/24
4799381545679855,visa,06/20
4439805559080606,visa,07/23
4002706246324992,visa,07/26
4620278692695962,visa,01/27
4204858389659068,visa,07/23
4525455463927826,visa,04/26
4996192256900872,visa,08/22
4932329376798367,visa,05/26
4163958919788384,visa,02/21
4031206656274667,visa,10/21
4889205029963256,visa,03/27
4571744193566431,visa,09/26
4551259187754780,visa,03/21
4298237465806504,visa,05/23
4368415590097331,visa,03/27
4640757200292004,visa,12/23
4406769449884131,visa,06/25
4660710613688818,visa,06/26
4307858851235377,visa,09/26
4727563050402339,visa,08/26
4447008555665278,visa,11/24
4202020450912387,visa,02/24
4811726281737065,visa,12/25
4104250544459751,visa,06/21
4633451083529042,visa,01/26
4197617650920321,visa,06/23
4897843982226624,visa,05/25
4830513188227698,visa,03/25
4265594883731899,visa,09/26
4052424566088754,visa,01/27
4186197180818868,visa,02/27
4562000403771019,visa,02/22
4171992685370572,visa,03/26
4743486532407629,visa,11/21
4965123463794391,visa,09/22
4014872782313645,visa,03/23
4122967777678108,visa,06/26
4579637218558841,visa,08/23
4092319555550743,visa,09/22
4119491450307013,visa,11/26
4265520673991138,visa,08/21
4814153973020683,visa,02/27
4540654041473813,visa,05/20
4252655869132793,visa,05/23
4487535167739456,visa,11/24
4297712008078978,visa,01/21
4927730984157267,visa,06/24
4196136562911717,visa,04/20
4369487504307220,visa,04/21
4077414958491964,visa,04/26
4941259922818626,visa,10/23
4045579565987312,visa,11/23
4650547431564728,visa,07/26
4070894374992702,visa,01/24
4277704835614764,visa,09/22
4849388997931981,visa,02/26
4812232430088996,visa,10/21
4811867014163110,visa,09/24
4089202472654696,visa,01/27
4638745296256185,visa,05/23
4468263641335477,visa,02/24
4872803343935601,visa,03/22
4688631669144035,visa,12/20
4199263797960686,visa,05/24
4326394356103610,visa,07/20
4250885267698036,visa,08/21
4285745258179454,visa,01/24
4730850599311641,visa,08/25
4674319595335325,visa,12/25
4364663893696317,visa,03/21
4465522307460819,visa,12/23
4298354662567795,visa,07/26
4747764294948394,visa,11/23
4748688106879456,visa,06/26
4041705656155972,visa,11/24
4725413441344539,visa,01/23
4169248875171922,visa,07/20
4050944279400238,visa,03/25
4684566566989229,visa,10/21
4622080743564462,visa,10/22
4178797300763066,visa,11/25
4126677578369833,visa,04/23
4576391126481398,visa,03/21
4252208822328338,visa,10/20
4775078220934872,visa,10/20
4316558249180843,visa,05/26
4069137884253600,visa,07/20
4921453315118827,visa,05/25
4797587600130665,visa,11/26
4447406169078633,visa,08/26
4367348301948446,visa,04/22
4826695978555945,visa,07/22
4326407710579562,visa,10/23
4344559125408445,visa,03/24
4318654581310938,visa,11/25
4280298809361077,visa,07/20
4211094652866088,visa,04/24
4628858933889177,visa,04/26
4051273114533824,visa,01/26
4194453322757187,visa,05/26
4606492779391878,visa,04/20
4143524516612826,visa,08/20
4170350074376349,visa,10/20
4776213588412653,visa,08/20
4460302353837623,visa,12/21
4083635287849009,visa,01/27
4147927639422930,visa,04/20
4272687935162831,visa,05/25
4169572594541192,visa,06/21
4375249073485536,visa,10/22
4785042832433978,visa,09/26
4953444541374079,visa,08/24
4415995833176482,visa,08/23
4491621092978445,visa,06/26
4534116722342285,visa,07/24
4775901855508622,visa,11/25
4290971014209038,visa,10/26
4095209641793281,visa,07/23
4605852343582305,visa,11/24
4274767645296190,visa,01/27
4935347101535083,visa,05/24
4337728227595628,visa,08/24
4988193579083602,visa,01/23
4847454124641562,visa,06/21
4889882147159734,visa,07/20
4640845325785604,visa,06/24
4628124858368840,visa,01/27
4553158732602726,visa,05/25
4467187971991396,visa,12/20
4936965064820025,visa,05/21
4283691608034225,visa,04/27
4253486119159611,visa,07/20
4221583135670743,visa,06/26
4303047832886805,visa,08/24
4996815188318496,visa,01/25
4659076624989253,visa,11/23
4472723597870482,visa,03/24
